Title,Category,Bid Count,Highest Bid Amount(€),Description,URL
"Voucher t.w.v. € 30,- voor een gepersonaliseerde spiegel",Gepersonaliseerd,0,0,"Op zoek naar een echte blikvanger voor in huis, op kantoor of een ander leuk plekje? Bied dan mee op deze voucher van PersonalizedGiftsNow en ontwerp je eigen spiegel met tekst. De spiegel is voorzien van ledlicht en kan naar wens worden aangepast. Tip: ook een uniek cadeau voor iemand anders...",https://www.vakantieveilingen.be/veilingen/producten/gepersonaliseerd/voucher-gepersonaliseerde-spiegel-personalizedgiftsnow/48791
"€ 50,- korting op hotel in de Duitse Moezelstreek (2 p.)",Hotels Duitsland,0,0,"De Moezel is mateloos populair bij Nederlanders. Het is relatief dichtbij, je vindt er prachtige natuur & idyllische stadjes én uit eten gaan is veelal goed betaalbaar. Redenen genoeg voor 3 dagen Duitsland. Win een kortingsvoucher van € 50,- en boek jouw hotel inclusief ontbijt met korting.",https://www.vakantieveilingen.be/veilingen/hotels/hotels-duitsland/hotel-moezel-duitsland-kortingsvoucher/50062
Eau de toilette Regenerate Sport (100 ml),Parfums,0,0,"Psst, toe aan een nieuwe geur? Bied dan snel mee op Regenerate Sport. Deze eau de toilette bevat noten van onder meer salie, sandelhout, rozenhout en amber. Wat zal jij een indruk maken op je vrienden, familie óf op die ene leukerd... Ook ideaal als cadeau! Bied mee en win 'm snel met korting.",https://www.vakantieveilingen.be/veilingen/producten/parfums/eau-de-toilette-regenerate-sport/45490
Fotoshoot met vrienden of familie bij 25+ locaties,Fotoshoots,0,0,Trommel je vrienden bij elkaar of nodig je hele familie uit. Bij deze fotoshoot is ruimte voor wel 100 mensen! Op sommige locaties kun je zelfs een buitenshoot doen. Zo leg jij een mooie herinnering vast. Met wie ga jij? Bied nu mee en win de shoot met korting.,https://www.vakantieveilingen.be/veilingen/uitstapjes/fotoshoots/groep-fotoshoot/2216
Fotoshoot met je huisdier bij meer dan 15 locaties,Fotoshoots,0,0,Heb jij een vrolijke viervoeter thuis met wie je op de foto wilt? Met deze bon reserveer jij een plekje bij een studio naar keuze. Zo kun je straks genieten van een mooie foto van jou en je huisdier boven de zetel. Plaats het hoogste bod en win met korting!,https://www.vakantieveilingen.be/veilingen/uitstapjes/fotoshoots/fotoshoot-dier-diverse-locaties/2218
"Safaritent of Sun Lodge met € 100,- korting",Campings en vakantieparken,0,0,"Maak nu extra voordelig kennis met het kamperen in een Safaritent of Sun Lodge. Je verblijft op een camping naar keuze in Nederland óf 1 van de andere Europese bestemmingen. Met deze bon ontvang je € 100,- korting op een verblijf van minimaal 4 dagen! Heerlijk toch? Meebieden is een goed idee...",https://www.vakantieveilingen.be/veilingen/vakanties/campings-en-vakantieparken/kamperen-safaritent/17816
Black Tiger garnalen van BBQthuisbezorgd (800 g),Barbecue en grill,0,0,"Dit pakket van BBQthuisbezorgd met 1 doos Black Tiger garnalen is exclusief en luxe. Grill deze heerlijke garnalen op de barbecue of in de pan. Je kunt er van alles mee: eet ze door een salade, als hoofdgerecht of met rijst. Bied nu mee en win. Eet smakelijk!",https://www.vakantieveilingen.be/veilingen/eten-en-drinken/barbecue-en-grill/black-tiger-garnalen-800-g-bbq-thuisbezorgd/49737
50% korting op een beautybehandeling naar keuze,Spa en wellness,0,0,"Tijd om te stralen! Verwen jezelf of iemand anders met deze beautybon. Je krijgt 50% korting op een behandeling naar keuze zoals een ontspannende massage, heerlijke gezichtsbehandeling of verzorgende manicure. Bied mee voor een momentje voor jezelf, want dat verdien je.",https://www.vakantieveilingen.be/veilingen/uitstapjes/spa-en-wellness/kortingsbon-beautybehandeling-nederland-en-belgie/15753?l=78721914&p=140885
"€ 50,- korting op hotel in de Duitse natuur (keuze uit 50+ hotels)",Hotels Duitsland,0,0,"Of je nu in de Eifel, Hunsrück, het Zwarte Woud of de Moezelvallei bent; de Duitse natuur is prachtig. Wandel door dichte bossen, zwem in verfrissende meren en geniet van de overheerlijke Duitse keuken. Win een kortingsvoucher van € 50,- en boek jouw hotel inclusief ontbijt met korting.",https://www.vakantieveilingen.be/veilingen/hotels/hotels-duitsland/hotel-natuur-duitsland-kortingsvoucher/62675
Make-up spiegel met ledverlichting (roségoud),Persoonlijke verzorging,0,0,"Spiegeltje, spiegeltje in je hand, wie is het mooiste van het land? Met deze make-up spiegel kun je extra goed je mascara of lippenstift bijwerken. Er zit namelijk een ring van ledlampjes in met 3 dimbare lichtstanden. Bied nu mee en neem het compacte beauty-hulpstuk overal mee naartoe.",https://www.vakantieveilingen.be/veilingen/producten/persoonlijke-verzorging/make-up-spiegel-met-ledverlichting-roze/44242
Cadeauset van Sence Beauty (4-delig),Persoonlijke verzorging,0,0,Jezelf of een ander verwennen doe je pas echt goed met deze 4-delige cadeauset van Sence Beauty. Het pakketje bevat onder meer een gezichtsmasker en een neusporiestrip. Kortom: alles voor een stralend gezicht én echt even een momentje voor jezelf... Genieten! Bied mee en win met korting.,https://www.vakantieveilingen.be/veilingen/producten/persoonlijke-verzorging/sence-beauty-4delige-cadeauset/45800
Auto check-up bij garage naar keuze,Auto en motorsport,0,0,Is jouw auto toe aan een onderhoudsbeurt? Met deze veiling wordt je auto tijdens een check-up aan de hand van een inspectielijst op de belangrijkste punten gecontroleerd. Altijd veilig de weg op!,https://www.vakantieveilingen.be/veilingen/uitstapjes/auto-en-motorsport/check-up-auto/13759
2-daagse GVB-cursus - keuze uit 16 locaties,Cursussen en workshops,0,0,"Een balletje slaan op de golfbaan? Dat doe je niet zomaar. Putten, chippen, swingen; met deze 2-daagse GVB-cursus leer je alle basisbeginselen van de golfsport. Handig: je kunt kiezen uit 16 verschillende locaties, dus er zit er altijd 1 bij jou in de buurt. Bied mee!",https://www.vakantieveilingen.be/veilingen/uitstapjes/cursussen-en-workshops/gvb-2-daagse-cursus/11000
Tafeltennisset 5-delig,Sport en gezondheid,0,0,Een potje tafeltennis is leuk voor jong en oud. De handzame batjes en lichte balletjes maken dat je deze set zó in je tas stopt. Ideaal om mee te nemen op vakantie of tijdens een vrijdagmiddagborrel op je werk. Bied nu mee en win deze set van 2 batjes en 3 pingpongballen met korting.,https://www.vakantieveilingen.be/veilingen/producten/sport-en-gezondheid/tafeltennisset-batjes-en-ballen/47331
"Voucher t.w.v. € 60,- voor een muzieklampje met foto",Gepersonaliseerd,0,0,"Deze op maat gemaakte, scanbare muzieklamp brengt je favoriete muziek tot leven. Scan eenvoudig de code met je telefoon om het nummer te beluisteren. Een mooi cadeau voor muziekliefhebbers óf om een speciaal liedje te herdenken. Bied mee, personaliseer en geef cadeau.",https://www.vakantieveilingen.be/veilingen/producten/gepersonaliseerd/voucher-gepersonaliseerde-muzieklamp-personalizedgiftsnow/54264
3 maanden abonnement op TV VLAANDEREN,Lees  en luisterveilingen,0,0,"Voetbal volgen op de trein? De ontknoping van Familie of Thuis kijken op een zonnig terrasje? Met het APP TV abonnement is dit geen probleem. Met dit 3 maand abonnement kijk je namelijk tv op ál je schermen, waar je maar wilt en wanneer je maar wilt. Handig!",https://www.vakantieveilingen.be/veilingen/producten/lees--en-luisterveilingen/tv-vlaanderen-abonnement-3-maanden/35720
Scheermesjes voor vrouwen (25 stuks),Boodschappen,0,0,"Een gladde, soepele huid geeft een fijn gevoel. Grijp voorlopig niet meer mis met deze set van 25 scheermesjes. De mesjes hebben elk 3 bladen en zijn voorzien van een strip met aloë vera en vitamine E. Zo verzorg je je huid tegelijkertijd. Bied nu mee voor een goedgevulde voorraadkast.",https://www.vakantieveilingen.be/veilingen/producten/boodschappen/scheermesjes-vrouwen-25-stuks/48033
"€ 75,- korting op je verblijf bij Summio Parcs",Campings en vakantieparken,0,0,"De leukste momenten beleef je samen met je gezin, familie of vrienden bij Summio Parcs. Of het nu een verblijf midden in het bos, aan de kust of dichtbij een grote stad is; het wordt heerlijk. Kies je favoriete park, selecteer jouw accommodatietype en boek met € 75,- korting. Fijne vakantie!",https://www.vakantieveilingen.be/veilingen/vakanties/campings-en-vakantieparken/kortingsvoucher-75-summio-parcs/62795
Make-up spiegel met ledverlichting van MOSS,Persoonlijke verzorging,0,0,"Ga je op vakantie? Neem dan deze compacte spiegel mee in je koffer. Met 1 draai aan het handvat schakel je de handige ledverlichting aan en weer uit. Ideaal voor op een donkere hotelkamer of gewoon thuis. Bieden, winnen en tutten maar.",https://www.vakantieveilingen.be/veilingen/producten/persoonlijke-verzorging/make-up-spiegel-met-ledverlichting-draagbaar/45242
"Voucher t.w.v. € 35,- voor gepersonaliseerde ketting",Gepersonaliseerd,0,0,"Met de gepersonaliseerde kettingen van PersonalizedGiftsNow voeg je een uniek juweel toe aan je collectie. Kies je voor een naam, projectie of geboortebloem? Selecteer jouw favoriet en draag een blijvende herinnering. Of geef de ketting als cadeau! Bied nu mee en win een kortingsvoucher.",https://www.vakantieveilingen.be/veilingen/producten/gepersonaliseerd/voucher-gepersonaliseerde-ketting-personalizedgiftsnow/62691
Online taalcursus voor beginners (keuze uit 13 talen),Cursussen en workshops,0,0,"Heb jij altijd al een andere taal willen leren? Dan is deze online cursus voor beginners vast iets voor jou. Je kunt kiezen uit 13 verschillende talen. En het fijne is: je studeert lekker thuis aan je eigen keukentafel. Bovendien krijg je na afloop een certificaat. Succes, good luck, buena suerte!",https://www.vakantieveilingen.be/veilingen/uitstapjes/cursussen-en-workshops/taalcursus-keuze-uit-14-talen-eml-online-education/25521
Zomer-fotoshoot met afdruk bij Shoots & More (NL),Fotoshoots,0,0,Of het nu bloedheet is buiten of de regen met bakken uit de hemel valt; onze fotostudio is de ideale plek voor jouw zomer fotoshoot. Ontsnap aan het weer en leg je mooiste zomer herinneringen bij ons vast. Inclusief een prachtige 30x40 afdruk naar keuze om thuis van te genieten. Bied mee en win!,https://www.vakantieveilingen.be/veilingen/uitstapjes/fotoshoots/zomer-fotoshoot-shoots-more/2221
Kaaktrainer van Rebblo,Sport en gezondheid,0,0,Of je nu een strakkere kaaklijn wilt of de esthetiek van je gezicht wilt verbeteren; deze kaaktrainer van Rebblo is je nieuwe beste vriend. Dankzij de verschillende weerstandsniveaus is het hulpmiddel ideaal voor een progressieve training van je kaak. Wat zal jij stralen zeg... Bied mee en win!,https://www.vakantieveilingen.be/veilingen/producten/sport-en-gezondheid/kaaktrainer-rebblo/46128
"Voucher t.w.v. € 35,- voor gepersonaliseerd spaarvarken",Gepersonaliseerd,0,0,"Je wilt dat je kind later verstandig omgaat met zijn of haar geld. Met een spaarvarken leert je kleine om niet meteen alles uit te geven. Doordat je de gepersonaliseerde spaarvarken helemaal naar wens maakt van je lieveling, wordt het sparen nog leuker. Wedden? Bied mee, win en geef cadeau.",https://www.vakantieveilingen.be/veilingen/producten/gepersonaliseerd/voucher-gepersonaliseerd-spaarvarken-personalizedgiftsnow/62690
"Voucher van € 25,- voor koffie van Koffiemarkt",Thuisbezorgd,0,0,Start je dag met de beste koffie van Koffiemarkt. De online shop koffiemarkt.be biedt premium koffie met een uitgebreid assortiment van de populairste koffiesoorten tegen de beste prijs-kwaliteitverhouding.Bied nu mee en maak van het koffiemoment een ware smaaksensatie.,https://www.vakantieveilingen.be/veilingen/eten-en-drinken/thuisbezorgd/25-euro-voucher-koffiemarkt/44286?l=78720905&p=165023
Online cursus boekhouden voor beginners,Cursussen en workshops,0,0,Heb je een eigen bedrijf? Met deze online cursus leer jij als ondernemer alle kneepjes van boekhouden. Ontwikkel je financiële vaardigheden en ontdek hoe je deze in de praktijk toepast. Zo wordt je bedrijf straks een spetterend succes!,https://www.vakantieveilingen.be/veilingen/uitstapjes/cursussen-en-workshops/cursus-boekhouden/13055
"Voucher t.w.v. € 35,- gepersonaliseerd Hawaii shirt",Gepersonaliseerd,0,0,"Je vriendin een grappig cadeau geven? Kies een foto van jezelf uit en laat 'm afdrukken op een tropische Hawaii dames shirt. Zo weet iedereen dat de jouwe bezet is én wat voor geweldige partner ie heeft. Bied mee, ontwerp en geef cadeau. Dat wordt lachen!",https://www.vakantieveilingen.be/veilingen/producten/gepersonaliseerd/voucher-gepersonaliseerd-hawaii-shirt-personalizedgiftsnow/58193
"Voucher t.w.v. € 70,- voor gepersonaliseerde pyjama",Gepersonaliseerd,0,0,"Een pyjama die er precies zo uitziet als jij wilt én die bovendien niemand anders in de hele wereld heeft; spreekt dit jou aan? Bied dan mee op deze voucher van PersonalizedGiftsNow en ontwerp jouw eigen pyjama. Tip: ook een leuk, grappig en uniek cadeau voor iemand anders...",https://www.vakantieveilingen.be/veilingen/producten/gepersonaliseerd/voucher-gepersonaliseerde-pyjama-personalizedgiftsnow/48272
"Voucher t.w.v. € 60,- voor een 3D-foto in kristal",Gepersonaliseerd,0,0,"Die ene mooie herinnering verdient een bijzonder plekje, nietwaar? Laat de foto daarom in 3D laseren in kristal. Je kunt er eventueel een verlicht voetstuk bijbestellen, waardoor je er zelfs in het donker naar kunt kijken. Bied mee op deze voucher en bestel jouw cadeau vandaag nog met korting.",https://www.vakantieveilingen.be/veilingen/producten/gepersonaliseerd/voucher-3d-foto-in-kristal-personalizedgiftsnow/49572
Paintballen op een kasteeldomein voor 10 personen,Actieve uitstapjes,0,0,Zin in een dag vol actie met je vrienden? Kom dan paintballen in en rond een middeleeuws kasteel. Deze paintball-locatie is uniek in Europa en zelfs al uitgroepen tot de 3e 'Must play'-paintballplek ter wereld. Bied snel mee en win dit toffe uitje met korting.,https://www.vakantieveilingen.be/veilingen/uitstapjes/actieve-uitstapjes/paintballen-agimont/14182
"Ontvang tot € 100,- korting op je eerste 5 Hello Fresh boxen*",Thuisbezorgd,0,0,"Zeg je HelloFresh, dan zeg je nooit meer nadenken over wat je moet koken, geen gehaaste bezoekjes aan de supermarkt én geen voedselverspilling. Je krijgt een box vol kakelverse ingrediënten thuisbezorgd en tovert in een mum van tijd gevarieerde maaltijden op tafel. Bied mee op deze korting!",https://www.vakantieveilingen.be/veilingen/eten-en-drinken/thuisbezorgd/hellofresh-tot-100-euro-korting-nieuw-bestaand/3961
Sensuele boudoir-fotoshoot bij meer dan 15 locaties,Fotoshoots,0,0,"Op zoek naar een pikant en romantisch cadeau? Geef een sensuele en verleidelijke boudoir-fotoshoot cadeau. Deze foto's worden gemaakt in een veilige en comfortabele studio-omgeving, waarbij jij je 100% op je gemak voelt. Bij sommige fotografen kan dit ook op locatie, bij jou thuis bijvoorbeeld.",https://www.vakantieveilingen.be/veilingen/uitstapjes/fotoshoots/boudoir-fotoshoot-diverse-locaties/13895
Roségoudkleurige ketting met tonvormige hanger en zirkonia's,Juwelen,0,0,"Hey jij daar, fanatiek verzamelaar van sieraden. Deze unieke ketting wil jij sowieso toevoegen aan je collectie. Het sieraad is namelijk uniek in z'n soort en versierd met een tonvormige hanger, zirkonia's en zelfs ook nog een extra hanger. In 1 woord: wauw... Bied mee en win met korting.",https://www.vakantieveilingen.be/veilingen/producten/juwelen/rosegoudkleurige-ketting-tonvormige-hanger/62627
Indoor paintball in Antwerpen (8 - 12 p.),Actieve uitstapjes,0,0,"Ga de strijd met elkaar aan op het indoor paintballveld in Antwerpen. Storm als commando's over het terrein om de vijand te verslaan. En of jullie nu winnen of niet, jullie krijgen gegarandeerd een adrenalinekick. Ook te reserveren in de avonduren. Plaats jij het hoogste bod?",https://www.vakantieveilingen.be/veilingen/uitstapjes/actieve-uitstapjes/paintball-antwerpen/13838
Lipkit voor zachte lippen (4-delig),Persoonlijke verzorging,0,0,Heb je een oogje op iemand en wil je diegene misschien zelfs kussen? Dan wil je natuurlijk zelf wel zijdezachte lippen hebben. Met deze 4-delige lipkit van Sence Beauty komt dat sowieso goed. Het pakketje bevat onder meer  een libscrub en een lipolie. Ideaal! Bonus: je kunt 'm nu winnen met korting.,https://www.vakantieveilingen.be/veilingen/producten/persoonlijke-verzorging/lipkit-sence-beauty/45799
"Voucher t.w.v. € 70,- voor fotoboek A4-formaat (28 x 21 cm)",Fotoproducten,0,0,"Laat je mooiste herinneringen afdrukken in een fotoboek; zo kun je ze altijd bekijken. De stevige, glanzende hardcover geeft het album een luxe uitstraling én zorgt ervoor dat ie niet snel beschadigt. Kortom: tijd om mee te bieden. Je fotoboek personaliseren en bestellen doe je op CanvasCompany.be.",https://www.vakantieveilingen.be/veilingen/producten/fotoproducten/fotoboek-28-x-21-cm-70-euro-voucher/61727
